Name,Task,Phase,Trial,Leg,StartTime,EndTime,et_params,blink_count,average_blink_duration,max_blink_duration,average_saccadic_duration,maximum_saccadic_duration,saccadic_count,average_fixation_duration,maximum_fixation_duration,fixation_count,gaze_entropy,L_slope,L_max,L_mean,L_entropy,L_variation,R_slope,R_max,R_mean,R_entropy,R_variation
291,Training,HomingMultiLegs,T1.L1,,2023-10-18T02:21:38Z,2023-10-18T02:21:38Z,,,,,,,,,,,,,,,,,,,,,
291,Training,Transition,,,2023-10-18T02:21:38Z,2023-10-18T02:22:01Z,,9.0,15.666666666666666,24.0,14.666666666666666,52.0,42.0,11.205128205128204,59.0,39.0,4.905895917755762,-0.00013232095440529203,3.6163482666015625,2.8603975772857666,0.7013582881901914,0.6199004650115967,-0.00025662852782049153,3.5412139892578125,3.129650115966797,0.5558752400323912,0.610489010810852
291,Training,HomingMultiLegs,T1.L2,,2023-10-18T02:22:01Z,2023-10-18T02:22:01Z,,,,,,,,,,,,,,,,,,,,,
291,Training,Transition,,,2023-10-18T02:22:01Z,2023-10-18T02:22:30Z,,15.0,12.533333333333333,23.0,13.313725490196079,34.0,51.0,11.106382978723405,39.0,47.0,5.175764155616038,0.00013056126953735352,3.5006103515625,2.868922233581543,0.6346545859307148,0.4735981822013855,-0.0006017181276768509,3.914306640625,3.0441300868988037,0.7306691741869819,0.8455694913864136
291,Training,HomingMultiLegs,T1.L3,,2023-10-18T02:22:30Z,2023-10-18T02:22:30Z,,,,,,,,,,,,,,,,,,,,,
291,Training,Transition,,,2023-10-18T02:22:30Z,2023-10-18T02:23:47Z,,33.0,9.363636363636363,19.0,12.563291139240507,60.0,158.0,12.156862745098039,44.0,153.0,5.1409019677514785,-2.3409338872961093e-06,4.11102294921875,2.8952269554138184,0.6945784552443142,0.4854101538658142,4.623709249294654e-06,3.7829132080078125,3.133490800857544,0.8613984962672491,0.8347687721252441
291,Training,HomingMultiLegs,T2.L1,,2023-10-18T02:23:47Z,2023-10-18T02:23:47Z,,,,,,,,,,,,,,,,,,,,,
291,Training,Transition,,,2023-10-18T02:23:47Z,2023-10-18T02:24:08Z,,8.0,8.875,17.0,15.071428571428571,56.0,42.0,9.75609756097561,27.0,41.0,4.578594055131276,0.00013199714796059445,3.7572174072265625,2.981701135635376,0.8280510249781071,0.6390523314476013,0.00011458934694543379,3.8071136474609375,3.1900370121002197,0.8497456705792549,0.7824199795722961
291,Training,HomingMultiLegs,T2.L2,,2023-10-18T02:24:08Z,2023-10-18T02:24:08Z,,,,,,,,,,,,,,,,,,,,,
291,Training,Transition,,,2023-10-18T02:24:08Z,2023-10-18T02:24:47Z,,10.0,12.3,22.0,12.486842105263158,54.0,76.0,12.597222222222221,47.0,72.0,4.900818714362916,8.676234193274771e-05,3.6207275390625,2.8958325386047363,0.5064090446647083,0.3037951588630676,0.00025454815068273225,3.75921630859375,3.1677863597869873,0.7197318221766272,0.6421175003051758
291,Training,HomingMultiLegs,T2.L3,,2023-10-18T02:24:47Z,2023-10-18T02:24:47Z,,,,,,,,,,,,,,,,,,,,,
291,Training>Path Integration,Transition,,,2023-10-18T02:24:47Z,2023-10-18T02:26:09Z,,18.0,13.166666666666666,24.0,12.72258064516129,52.0,155.0,11.748251748251748,50.0,143.0,5.21321656301283,3.126058386821554e-05,3.7002105712890625,3.082568645477295,0.7716416000495978,0.8473548889160156,-0.00010139045022466478,4.0394287109375,3.2246971130371094,0.8237744397397482,0.6635788083076477
291,Path Integration,,1,1,2023-10-18T02:26:09Z,2023-10-18T02:26:19Z,,8.0,11.0,23.0,16.95,40.0,20.0,9.61111111111111,24.0,18.0,3.6396339169947307,-3.825284438249209e-05,3.6019744873046875,3.072890281677246,0.8143071420156135,0.6553809642791748,-2.262009045984849e-05,3.7142333984375,3.138308048248291,0.7127625729712468,0.5714812278747559
291,Path Integration,Transition,,,2023-10-18T02:26:19Z,2023-10-18T02:26:35Z,,8.0,13.875,22.0,12.96875,32.0,32.0,10.903225806451612,32.0,31.0,4.645418733100079,-2.5122105610896294e-05,3.5850067138671875,3.0621585845947266,0.7686531311160142,0.7964630126953125,-0.0002718483288454763,3.76275634765625,3.2629897594451904,0.841535166727041,0.8872030973434448
291,Path Integration,,1,2,2023-10-18T02:26:35Z,2023-10-18T02:26:49Z,,3.0,11.0,14.0,11.75,37.0,24.0,9.590909090909092,19.0,22.0,3.829566487423296,-0.0002870830831674188,3.5966949462890625,3.032562732696533,0.7888426946484013,0.5643006563186646,-0.000537888015824543,3.4488983154296875,3.175288438796997,0.8275501268681861,0.6144435405731201
291,Path Integration,Transition,,,2023-10-18T02:26:49Z,2023-10-18T02:27:04Z,,6.0,13.5,24.0,10.933333333333334,40.0,15.0,9.666666666666666,26.0,15.0,3.9436135118393914,0.0001239867021116499,3.373016357421875,2.987867593765259,0.8072798289657882,0.7561883926391602,-0.00031583845855453064,3.5144195556640625,3.1660170555114746,0.8094899897014949,0.9333257675170898
291,Path Integration,,1,3,2023-10-18T02:27:04Z,2023-10-18T02:29:04Z,,33.0,11.606060606060606,23.0,13.4,65.0,170.0,11.89102564102564,81.0,156.0,5.2122490772689005,1.011286519626969e-05,3.76129150390625,3.0814685821533203,0.7442089014908921,0.8528895378112793,-0.0001426181917893768,3.956451416015625,3.23502254486084,0.7557833942747142,0.6254705786705017
291,Path Integration,Transition,,,2023-10-18T02:29:04Z,2023-10-18T02:29:18Z,,11.0,10.272727272727273,21.0,11.75,22.0,12.0,8.461538461538462,19.0,13.0,3.7393451227347128,0.00024100742908203098,3.5560150146484375,2.956418037414551,0.8242684974131506,0.6034421920776367,0.00010720757646778093,3.725311279296875,3.0856380462646484,0.8153689565116576,0.8247432708740234
291,Path Integration,,2,1,2023-10-18T02:29:18Z,2023-10-18T02:29:30Z,,4.0,8.5,10.0,13.090909090909092,32.0,11.0,7.333333333333333,17.0,12.0,3.7406539742646885,0.0008979428892247289,3.5677490234375,3.0228376388549805,0.7353616449455324,0.6839717626571655,0.0001414680427274159,3.630340576171875,3.020780324935913,0.8792864732999964,0.8299274444580078
291,Path Integration,Transition,,,2023-10-18T02:29:30Z,2023-10-18T02:29:46Z,,7.0,8.0,10.0,10.481481481481481,29.0,27.0,9.96,30.0,25.0,4.499382193384324,-4.3071516764178014e-05,3.5258636474609375,2.941922903060913,0.8617122092245877,0.9006558656692505,0.0008534727598740995,3.5314178466796875,3.183112382888794,0.8453156923026666,0.7972936034202576
291,Path Integration,,2,2,2023-10-18T02:29:46Z,2023-10-18T02:30:00Z,,13.0,10.307692307692308,24.0,12.866666666666667,61.0,30.0,8.793103448275861,27.0,29.0,3.788926520136489,-0.0002549287356440725,3.514862060546875,2.8947224617004395,0.8179306033301669,0.6475250124931335,-0.000531599830825746,3.961090087890625,3.1210341453552246,0.8210388437879024,0.7158042192459106
291,Path Integration,Transition,,,2023-10-18T02:30:00Z,2023-10-18T02:30:15Z,,14.0,8.071428571428571,14.0,10.86111111111111,28.0,36.0,9.0,46.0,34.0,4.272934008549473,0.00031044967327493404,3.6732177734375,2.911067247390747,0.7998596663153801,0.6051534414291382,-9.416315892049543e-05,3.7453765869140625,3.0567378997802734,0.8678885150558111,0.929848313331604
291,Path Integration,,2,3,2023-10-18T02:30:15Z,2023-10-18T02:31:01Z,,64.0,11.453125,23.0,9.420454545454545,36.0,88.0,9.527027027027026,32.0,74.0,4.49852111891043,2.7745672382208843e-05,3.933563232421875,3.0896692276000977,0.862647114786305,0.8214356899261475,0.00028277123918632463,3.6979827880859375,2.9904327392578125,0.8003722628134701,0.6747632026672363
291,Path Integration,Transition,,,2023-10-18T02:31:01Z,2023-10-18T02:31:12Z,,2.0,15.5,24.0,8.428571428571429,16.0,21.0,13.052631578947368,41.0,19.0,3.5044734063236014,0.0002143425219998662,3.536102294921875,2.968878984451294,0.8228961078736347,0.6759370565414429,-0.0012319359464565093,3.6796875,3.2597005367279053,0.8163559425356762,0.6246054172515869
291,Path Integration,,3,1,2023-10-18T02:31:12Z,2023-10-18T02:31:27Z,,9.0,9.0,16.0,11.185185185185185,33.0,27.0,8.666666666666666,39.0,24.0,4.005497243077221,0.0002748259610716774,3.721588134765625,3.087376117706299,0.844792366027832,0.7891952991485596,9.522931770179675e-05,3.6505279541015625,3.222174644470215,0.7969759942625012,0.7643712162971497
291,Path Integration,Transition,,,2023-10-18T02:31:27Z,2023-10-18T02:31:43Z,,10.0,8.2,12.0,8.32258064516129,16.0,31.0,8.5625,26.0,32.0,4.5928404212413625,-0.00022942797139103462,3.5464324951171875,3.0343611240386963,0.8201032998320236,0.7663286328315735,0.0026391885683986985,3.4610443115234375,2.6316921710968018,0.8502038167721221,0.578284502029419
291,Path Integration,,3,2,2023-10-18T02:31:43Z,2023-10-18T02:32:00Z,,12.0,10.333333333333334,18.0,6.923076923076923,12.0,13.0,9.0,28.0,12.0,3.9480632904132653,-0.00035980060167694917,3.734344482421875,3.1360859870910645,0.8013870464788893,0.7859386205673218,-0.009679204767400515,3.354461669921875,3.0732131004333496,0.5201785491041276,0.13472920656204224
291,Path Integration,Transition,,,2023-10-18T02:32:00Z,2023-10-18T02:32:16Z,,10.0,11.1,24.0,12.521739130434783,35.0,23.0,9.090909090909092,24.0,22.0,4.863894891822152,0.0004888034215585336,3.6456451416015625,2.9992482662200928,0.8550384281693779,0.7005503177642822,0.0013916455419713178,3.5589141845703125,2.9821808338165283,0.7878878683322834,0.6216676235198975
291,Path Integration,,3,3,2023-10-18T02:32:16Z,2023-10-18T02:32:50Z,,34.0,10.558823529411764,22.0,10.015151515151516,35.0,66.0,9.0,31.0,62.0,4.4471772230601605,-0.00010332002001569499,4.0525665283203125,3.091670274734497,0.8531398826900978,0.8349988460540771,-0.0007238416694908771,4.0533294677734375,3.095947265625,0.714367897382804,0.43914276361465454
291,Path Integration,Transition,,,2023-10-18T02:32:50Z,2023-10-18T02:33:04Z,,6.0,8.833333333333334,13.0,10.966666666666667,36.0,30.0,7.785714285714286,32.0,28.0,4.0477947528122975,-1.971107611241053e-05,3.6517486572265625,2.980091094970703,0.8690753802829236,0.8766287565231323,0.0009105470110439043,3.738311767578125,3.1767501831054688,0.8489867187653662,0.6795868873596191
291,Path Integration,,4,1,2023-10-18T02:33:04Z,2023-10-18T02:33:14Z,,10.0,11.4,22.0,8.35,24.0,20.0,10.5,23.0,16.0,4.171301051720414,-0.00014851589623445804,3.5242462158203125,3.1060268878936768,0.7871370046966734,0.9111995697021484,-0.024280523057985046,3.407440185546875,2.796196460723877,0.578754136870061,0.20329570770263672
291,Path Integration,Transition,,,2023-10-18T02:33:14Z,2023-10-18T02:33:29Z,,19.0,10.68421052631579,20.0,8.666666666666666,17.0,18.0,10.8125,25.0,16.0,4.085137520218041,0.00048055356940639567,3.56488037109375,3.0683445930480957,0.7822958553327077,0.8216991424560547,-0.0013110638751469598,3.69134521484375,2.8062918186187744,0.7641992263351592,0.6727334260940552
291,Path Integration,,4,2,2023-10-18T02:33:29Z,2023-10-18T02:33:50Z,,19.0,10.947368421052632,20.0,10.384615384615385,22.0,13.0,13.307692307692308,33.0,13.0,4.429116164393126,0.00048524801029206134,3.7946929931640625,3.041193723678589,0.8623528582060823,0.729762077331543,-0.002418190768841845,3.5262603759765625,2.9878063201904297,0.7322960746742794,0.5610501170158386
291,Path Integration,Transition,,,2023-10-18T02:33:50Z,2023-10-18T02:34:05Z,,10.0,12.4,20.0,7.733333333333333,18.0,15.0,8.642857142857142,23.0,14.0,4.134832730134001,2.079017196810029e-05,3.682220458984375,3.1062819957733154,0.7639938878486839,0.8911328315734863,0.0014378295947829944,3.305450439453125,2.822702169418335,0.6408525837870835,0.3406292796134949
291,Path Integration,,4,3,2023-10-18T02:34:05Z,2023-10-18T02:34:53Z,,32.0,10.8125,24.0,12.216867469879517,44.0,83.0,9.576923076923077,41.0,78.0,4.521507161559848,-1.1043591826612591e-05,3.8922576904296875,3.050025224685669,0.8667082093701008,0.8236067295074463,7.194131895484848e-05,3.9067230224609375,3.1302247047424316,0.8528004089168143,0.7513326406478882
291,Path Integration,Transition,,,2023-10-18T02:34:53Z,2023-10-18T02:35:05Z,,6.0,8.5,12.0,13.428571428571429,43.0,14.0,8.733333333333333,30.0,15.0,4.151303557123985,0.00015318256779114727,3.5641937255859375,2.973123788833618,0.7986426797653102,0.6560368537902832,0.0013781102474088544,3.4832763671875,3.011300563812256,0.7218117502651085,0.5411185026168823
291,Path Integration,,5,1,2023-10-18T02:35:05Z,2023-10-18T02:35:18Z,,4.0,16.0,24.0,10.833333333333334,46.0,18.0,7.4,28.0,15.0,4.368421691977807,3.244637960453292e-05,3.70880126953125,3.0578391551971436,0.8258564133997266,0.6781660914421082,-0.0004696606701889464,3.82489013671875,3.0842301845550537,0.8419968794383136,0.756700873374939
291,Path Integration,Transition,,,2023-10-18T02:35:18Z,2023-10-18T02:35:34Z,,15.0,12.933333333333334,24.0,11.074074074074074,43.0,27.0,8.083333333333334,23.0,24.0,3.8411915169540998,0.0003715041495181913,3.8366241455078125,3.049921989440918,0.7820216826756407,0.9490441083908081,-0.0013150526601280652,3.5954132080078125,2.9179468154907227,0.8033410082034904,0.6289172172546387
291,Path Integration,,5,2,2023-10-18T02:35:34Z,2023-10-18T02:35:52Z,,32.0,10.03125,23.0,9.909090909090908,27.0,33.0,8.903225806451612,30.0,31.0,4.597294397054186,-0.0001435511355404394,3.6006622314453125,3.1257879734039307,0.8244799352974693,0.8937041759490967,0.00023213606768395347,3.6094970703125,2.972444534301758,0.8066353669769076,0.6992610096931458
291,Path Integration,Transition,,,2023-10-18T02:35:52Z,2023-10-18T02:36:07Z,,21.0,11.428571428571429,24.0,8.409090909090908,26.0,22.0,18.5,53.0,22.0,3.587903085823012,-0.00017569055367784174,3.855987548828125,3.0229666233062744,0.856352101504742,0.7680945992469788,0.0002452079019709647,3.537567138671875,2.97713565826416,0.8220327378631059,0.6513793468475342
291,Path Integration,,5,3,2023-10-18T02:36:07Z,2023-10-18T02:36:37Z,,19.0,9.473684210526315,22.0,12.387755102040817,53.0,49.0,13.181818181818182,57.0,44.0,5.239618734777716,2.2225358214823646e-05,3.6351470947265625,3.03997540473938,0.8637886963302874,0.8724994659423828,0.0003457212776330288,3.9573516845703125,3.1304702758789062,0.8304162006047128,0.6013505458831787
291,Path Integration,Transition,,,2023-10-18T02:36:37Z,2023-10-18T02:36:47Z,,7.0,7.428571428571429,13.0,12.1875,38.0,16.0,9.8125,57.0,16.0,4.10515021042594,0.0006278338577227916,3.720489501953125,2.9999825954437256,0.8043900241471216,0.6811595559120178,-0.0013157886209048128,3.8812103271484375,2.9974253177642822,0.835918664932251,0.7606884837150574
291,Path Integration,,6,1,2023-10-18T02:36:47Z,2023-10-18T02:37:02Z,,12.0,10.5,18.0,10.695652173913043,30.0,23.0,6.6521739130434785,20.0,23.0,4.587410811735835,-0.0006977556064112857,3.8552398681640625,3.0496115684509277,0.7784312192182049,0.6573714017868042,-0.0002888473359396296,3.62225341796875,3.0808029174804688,0.7630033525936912,0.5522860288619995
291,Path Integration,Transition,,,2023-10-18T02:37:02Z,2023-10-18T02:37:17Z,,10.0,12.0,22.0,10.916666666666666,30.0,24.0,8.166666666666666,21.0,24.0,3.995344603368581,0.0002680599334143082,3.65673828125,3.00445818901062,0.838934338430769,0.685417890548706,-0.0014582950437838646,3.605224609375,3.110654354095459,0.8220908222492115,0.6769352555274963
291,Path Integration,,6,2,2023-10-18T02:37:17Z,2023-10-18T02:37:40Z,,16.0,9.625,18.0,13.628571428571428,38.0,35.0,9.617647058823529,34.0,34.0,4.92250152856399,7.692394482995015e-06,3.6402130126953125,3.088677406311035,0.8582832567056449,0.7415297031402588,1.7701991319839305e-05,3.81829833984375,3.22019624710083,0.8213463599313435,0.5781934857368469
291,Path Integration,Transition,,,2023-10-18T02:37:40Z,2023-10-18T02:37:59Z,,13.0,12.153846153846153,23.0,10.5,30.0,42.0,9.0,28.0,40.0,4.535203536456809,-1.7794542149530604e-05,3.5453948974609375,3.048698663711548,0.8584381683510204,0.9487192630767822,0.0004272558624461426,3.8907623291015625,3.1417462825775146,0.8042708749688142,0.5981235504150391
291,Path Integration,,6,3,2023-10-18T02:37:59Z,2023-10-18T02:38:37Z,,32.0,9.71875,18.0,8.525423728813559,41.0,59.0,8.75925925925926,25.0,54.0,4.326674869501931,-8.115935644217563e-05,3.859588623046875,3.0627055168151855,0.8088245801623709,0.7861455082893372,-0.001656148908524416,3.573699951171875,3.04058575630188,0.8148753899598734,0.634772002696991
291,Path Integration,Transition,,,2023-10-18T02:38:37Z,2023-10-18T02:38:50Z,,3.0,12.666666666666666,24.0,11.222222222222221,21.0,18.0,6.666666666666667,16.0,15.0,2.647274201529019,0.00039130475695823565,3.439117431640625,2.9185492992401123,0.8415723170593854,0.8558805584907532,0.013000103635549768,3.1014556884765625,2.5066277980804443,0.7667077973671647,0.3927927017211914
291,Path Integration,,7,1,2023-10-18T02:38:50Z,2023-10-18T02:39:04Z,,18.0,9.444444444444445,23.0,8.826086956521738,23.0,23.0,8.478260869565217,24.0,23.0,4.3751446648181815,-1.723527977054802e-05,3.7004547119140625,2.9882702827453613,0.854780061075541,0.8606526255607605,-0.00010935574277520125,3.82647705078125,2.9889261722564697,0.8332633157583856,0.6852928996086121
291,Path Integration,Transition,,,2023-10-18T02:39:04Z,2023-10-18T02:39:19Z,,15.0,10.533333333333333,22.0,10.137931034482758,32.0,29.0,10.5,36.0,30.0,4.407705624379644,-0.0003544350861950739,3.88360595703125,3.077165365219116,0.7689916135389426,0.5338892936706543,0.0009978002258422768,3.970489501953125,3.047380208969116,0.7694346473866036,0.5626965761184692
291,Path Integration,,7,2,2023-10-18T02:39:19Z,2023-10-18T02:39:43Z,,23.0,10.73913043478261,23.0,11.880952380952381,66.0,42.0,11.833333333333334,42.0,42.0,4.3176716681810206,4.715457020947587e-05,3.6007843017578125,2.9846742153167725,0.8390887991025368,0.7655510306358337,0.0008623730306880551,3.5817718505859375,3.000101327896118,0.7872058645605686,0.6327615976333618
291,Path Integration,Transition,,,2023-10-18T02:39:43Z,2023-10-18T02:39:58Z,,15.0,7.866666666666666,18.0,7.24,23.0,25.0,9.88,30.0,25.0,4.8614605785025855,-8.95093309095136e-06,3.54302978515625,3.0578465461730957,0.8099060943406032,0.80704665184021,-0.003240439202031709,3.6900482177734375,2.976353645324707,0.7507532331948066,0.4122759699821472
291,Path Integration,,7,3,2023-10-18T02:39:58Z,2023-10-18T02:40:34Z,,40.0,9.25,22.0,11.555555555555555,34.0,45.0,11.666666666666666,38.0,42.0,4.5376146752120405,-8.087371978717056e-05,3.65692138671875,3.0710391998291016,0.8508979652192147,0.8572533130645752,0.00043632543078551397,3.2672576904296875,2.738551616668701,0.8075493486491334,0.736894965171814
291,Path Integration>Egocentric pointing,Transition,,,2023-10-18T02:40:34Z,2023-10-18T02:41:06Z,,43.0,10.44186046511628,24.0,8.837837837837839,42.0,37.0,12.027777777777779,67.0,36.0,4.97722118493108,0.00023850580989852983,3.56201171875,2.9689037799835205,0.8252476545789198,0.6600141525268555,0.000533649189484261,3.511871337890625,2.9789621829986572,0.7392963727002361,0.5613119602203369
291,Egocentric pointing,,1,,2023-10-18T02:41:06Z,2023-10-18T02:42:05Z,,30.0,12.5,24.0,10.08421052631579,32.0,95.0,10.923076923076923,39.0,91.0,4.806000443946491,5.512724136638495e-05,3.950469970703125,3.0397396087646484,0.6364685921249689,0.44460898637771606,2.5575445145240965e-05,3.6820831298828125,3.2301313877105713,0.6264435008131227,0.47780489921569824
291,Egocentric pointing,Transition,,,2023-10-18T02:42:05Z,2023-10-18T02:42:12Z,,4.0,10.75,17.0,10.4375,30.0,16.0,9.823529411764707,28.0,17.0,4.299217526029472,0.0006630020837043107,3.3481292724609375,2.932384729385376,0.7587537691897667,0.6121402978897095,0.0006260603612217916,3.382720947265625,3.134869337081909,0.6994678315594338,0.49690675735473633
291,Egocentric pointing,,2,,2023-10-18T02:42:12Z,2023-10-18T02:42:48Z,,16.0,11.9375,24.0,12.304347826086957,52.0,46.0,9.658536585365853,56.0,41.0,4.872564915454136,-0.00014453777327950478,3.553558349609375,2.980316162109375,0.7853317142402235,0.5885870456695557,-0.00034391230912648427,3.606842041015625,3.0485036373138428,0.8127506000444596,0.6742498874664307
291,Egocentric pointing,Transition,,,2023-10-18T02:42:48Z,2023-10-18T02:42:55Z,,9.0,12.666666666666666,24.0,7.7,18.0,10.0,9.636363636363637,27.0,11.0,4.364858454646386,-0.0013235019154597405,3.536468505859375,2.965589761734009,0.8068907886521782,0.6033331155776978,-0.0037248915541600257,3.719940185546875,2.9955506324768066,0.6225144918296697,0.6192263960838318
291,Egocentric pointing,,3,,2023-10-18T02:42:55Z,2023-10-18T02:43:19Z,,37.0,10.486486486486486,22.0,8.255813953488373,28.0,43.0,9.179487179487179,67.0,39.0,4.89532415012235,-0.0001860484521300651,3.7592315673828125,2.987470865249634,0.8524739425594382,0.800089955329895,-0.00016778590673862057,3.47705078125,3.012791395187378,0.8250389232483838,0.8195280432701111
291,Egocentric pointing,Transition,,,2023-10-18T02:43:19Z,2023-10-18T02:43:26Z,,6.0,12.333333333333334,20.0,9.916666666666666,36.0,12.0,7.076923076923077,18.0,13.0,3.4750682061285154,0.000657932646341786,3.830780029296875,3.105813503265381,0.7041654085063384,0.4331914782524109,-1.4995228989255119e-05,3.289825439453125,3.0486648082733154,0.5705322586641218,0.4979007840156555
291,Egocentric pointing,,4,,2023-10-18T02:43:26Z,2023-10-18T02:44:06Z,,36.0,9.277777777777779,20.0,10.05,29.0,60.0,10.865384615384615,34.0,52.0,4.622626985992264,-1.6368212098666218e-06,3.8152008056640625,3.026399850845337,0.8490296023795292,0.8929339051246643,-0.00012106304058445462,3.808135986328125,3.0461738109588623,0.8382151279592402,0.8273575305938721
291,Egocentric pointing>Mapping,Transition,,,2023-10-18T02:44:06Z,2023-10-18T02:45:03Z,,70.0,10.928571428571429,24.0,10.642105263157895,39.0,95.0,9.011111111111111,57.0,90.0,5.449631497704248,-4.9734959987526885e-05,3.7887725830078125,3.01474928855896,0.7609105558422069,0.5988689661026001,0.0001759836446574402,3.8884124755859375,3.1286606788635254,0.7734469681774021,0.7632713317871094
291,Mapping,Tree,,,2023-10-18T02:45:03Z,2023-10-18T02:45:05Z,,2.0,10.0,12.0,14.25,19.0,4.0,9.6,20.0,5.0,2.0611458867154226,-0.0014491665543744539,3.08160400390625,2.877180337905884,0.846456149841488,0.6311477422714233,0.005939585330176453,3.5052490234375,2.9822497367858887,0.7910716433024864,0.44068509340286255
291,Mapping,Transition,,,2023-10-18T02:45:05Z,2023-10-18T02:45:06Z,,1.0,10.0,10.0,11.0,11.0,1.0,6.0,10.0,2.0,1.9182958340544896,0.011068547667250763,2.969635009765625,2.7636666297912598,0.7435387611579354,0.3253940939903259,,,,,
291,Mapping,Waterfall,,,2023-10-18T02:45:06Z,2023-10-18T02:45:08Z,,1.0,24.0,24.0,9.4,15.0,5.0,10.0,19.0,5.0,2.784543798001091,-0.0006206888864598428,3.250152587890625,2.7851719856262207,0.8546938842744763,0.6930765509605408,-0.005754044641068552,3.2681427001953125,2.9339773654937744,0.8310201947101761,0.5854750275611877
291,Mapping,Arch,,,2023-10-18T02:45:08Z,2023-10-18T02:45:10Z,,0.0,0.0,0.0,13.285714285714286,24.0,7.0,7.0,15.0,6.0,2.271275403449202,0.0010207070058618345,3.1347808837890625,2.835404872894287,0.7646457732409214,0.4904259443283081,0.0006067286101434466,3.30047607421875,3.0307347774505615,0.7478854687847937,0.6681519746780396
291,Mapping,Transition,,,2023-10-18T02:45:08Z,2023-10-18T02:45:08Z,,,,,,,,,,,,,,,,,,,,,
291,Mapping>Memory,Transition,,,2023-10-18T02:45:10Z,2023-10-18T02:45:50Z,,9.0,12.88888888888889,23.0,11.38888888888889,41.0,54.0,16.19607843137255,97.0,51.0,4.833045009234767,8.902068450492334e-05,3.5177764892578125,2.9576568603515625,0.7546648554690688,0.7621810436248779,0.0003840898346103268,3.6980133056640625,3.121249198913574,0.6105593279084334,0.605448842048645
291,Memory,Fossil,Panel,Arch,2023-10-18T02:45:50Z,2023-10-18T02:45:51Z,,1.0,23.0,23.0,,,,45.0,45.0,1.0,0.8747689961890864,-0.0005295000842751332,2.832244873046875,2.7024834156036377,0.8125175442093704,0.679458498954773,,,,,
291,Memory,Transition,,,2023-10-18T02:45:51Z,2023-10-18T02:45:57Z,,4.0,8.75,13.0,6.666666666666667,9.0,3.0,3.75,5.0,4.0,1.8062389286533895,-0.009401679372921032,3.2228546142578125,3.0056400299072266,0.690289661019573,0.5600818395614624,-0.009825022080365273,3.5420074462890625,3.3316755294799805,0.7520370483398438,0.38244134187698364
291,Memory,Fruit,Panel,Tree,2023-10-18T02:45:57Z,2023-10-18T02:45:58Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Memory,Transition,,,2023-10-18T02:45:58Z,2023-10-18T02:45:59Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Memory,Water,Panel,Waterfall,2023-10-18T02:45:59Z,2023-10-18T02:46:00Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Memory>Perspective Taking,Transition,,,2023-10-18T02:46:00Z,2023-10-18T02:46:43Z,,20.0,12.9,24.0,9.125,26.0,40.0,12.35897435897436,49.0,39.0,5.082849385093697,-0.00011593651472984758,3.6231231689453125,2.969226121902466,0.6140246744719424,0.37271648645401,0.00037959681798590286,3.4723663330078125,3.0649683475494385,0.5690679381832877,0.3430054783821106
291,Perspective Taking,Rocket,Waterfall,Arch,2023-10-18T02:46:43Z,2023-10-18T02:47:21Z,,8.0,12.25,18.0,14.166666666666666,34.0,12.0,22.615384615384617,84.0,13.0,3.5596064603561874,0.0008376948465507642,3.3379364013671875,2.848794460296631,0.4870067465830763,0.23110830783843994,0.0026539780917487718,3.2886962890625,2.9448649883270264,0.5915446281433105,0.49622011184692383
291,Perspective Taking,Transition,,,2023-10-18T02:47:21Z,2023-10-18T02:47:26Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Perspective Taking,Waterfall,Tree,Arch,2023-10-18T02:47:26Z,2023-10-18T02:47:42Z,,1.0,18.0,18.0,10.0,16.0,5.0,13.333333333333334,30.0,6.0,2.9839984438637197,-0.00043802303417403904,3.1398468017578125,2.6295862197875977,0.7528230554227925,0.48434174060821533,,,,,
291,Perspective Taking,Transition,,,2023-10-18T02:47:42Z,2023-10-18T02:47:47Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Perspective Taking,Rocket,Tree,Waterfall,2023-10-18T02:47:47Z,2023-10-18T02:47:57Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Perspective Taking,Transition,,,2023-10-18T02:47:57Z,2023-10-18T02:48:02Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Perspective Taking,Arch,Waterfall,Rocket,2023-10-18T02:48:02Z,2023-10-18T02:48:15Z,,0.0,0.0,0.0,8.0,8.0,1.0,,,,,0.00863229660760802,2.6417999267578125,2.396574020385742,0.689285397529602,0.6423090100288391,,,,,
291,Perspective Taking,Transition,,,2023-10-18T02:48:15Z,2023-10-18T02:48:20Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Perspective Taking,Tree,Rocket,Waterfall,2023-10-18T02:48:20Z,2023-10-18T02:48:30Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Perspective Taking,Transition,,,2023-10-18T02:48:30Z,2023-10-18T02:48:35Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
291,Perspective Taking,Arch,Waterfall,Tree,2023-10-18T02:48:35Z,2023-10-18T02:48:44Z,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
